timestamp,actor,decision,pair_id,unique_id_l,unique_id_r,confidence,ubid,notes
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-248,ESCOM/560100/000726,KR/BN/00726/000,99.5,UBID-KA-000798,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-249,BBMP/560058/0701,KR/BN/00701/000,99.5,UBID-KA-000525,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-250,ESCOM/560058/000701,KR/BN/00701/000,99.5,UBID-KA-000525,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-251,ESCOM/560058/000695,KR/BN/00695/000,99.5,UBID-KA-000785,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-252,ESCOM/560058/000693,KR/BN/00693/000,99.5,UBID-KA-000783,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-253,ESCOM/560100/000700,KR/BN/00700/000,99.5,UBID-KA-000788,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-254,BBMP/560058/0689,KR/BN/00689/000,99.5,UBID-KA-000519,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-255,ESCOM/560058/000689,KR/BN/00689/000,99.5,UBID-KA-000519,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-256,ESCOM/560100/000692,KR/BN/00692/000,99.5,UBID-KA-000522,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-257,BBMP/560058/0678,KR/BN/00678/000,99.5,UBID-KA-000510,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-258,ESCOM/560058/000678,KR/BN/00678/000,99.5,UBID-KA-000510,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-259,KAR/FACT/560100/0690,KR/BN/00690/000,99.5,UBID-KA-000520,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-260,ESCOM/560058/000676,KR/BN/00676/000,99.5,UBID-KA-000508,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-261,ESCOM/560058/000668,KR/BN/00668/000,99.5,UBID-KA-000503,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-262,KAR/FACT/560058/0661,KR/BN/00661/000,99.5,UBID-KA-000499,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-263,BBMP/560100/0652,KR/BN/00652/000,99.5,UBID-KA-000490,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-264,BBMP/560100/0651,KR/BN/00651/000,99.5,UBID-KA-000489,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-265,ESCOM/560100/000651,KR/BN/00651/000,99.5,UBID-KA-000489,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-266,ESCOM/560100/000646,KR/BN/00646/000,99.5,UBID-KA-000771,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-267,ESCOM/560058/000654,KR/BN/00654/000,99.5,UBID-KA-000492,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-268,ESCOM/560058/000650,KR/BN/00650/000,99.5,UBID-KA-000773,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-269,BBMP/560100/0631,KR/BN/00631/000,99.5,UBID-KA-000475,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-270,ESCOM/560100/000631,KR/BN/00631/000,99.5,UBID-KA-000475,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-271,ESCOM/560058/000642,KR/BN/00642/000,99.5,UBID-KA-000483,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-272,KAR/FACT/560100/0631,KR/BN/00631/000,99.5,UBID-KA-000475,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-273,ESCOM/560058/000638,KR/BN/00638/000,99.5,UBID-KA-000482,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-274,BBMP/560058/0633,KR/BN/00633/000,99.5,UBID-KA-000477,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-275,ESCOM/560058/000633,KR/BN/00633/000,99.5,UBID-KA-000477,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-276,KAR/FACT/560100/0622,KR/BN/00622/000,99.5,UBID-KA-000467,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-277,KAR/FACT/560058/0633,KR/BN/00633/000,99.5,UBID-KA-000477,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-278,BBMP/560100/0608,KR/BN/00608/000,99.5,UBID-KA-000457,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-279,BBMP/560100/0588,KR/BN/00588/000,99.5,UBID-KA-000442,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-280,ESCOM/560058/000599,KR/BN/00599/000,99.5,UBID-KA-000755,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-281,ESCOM/560058/000592,KR/BN/00592/000,99.5,UBID-KA-000752,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-282,BBMP/560100/0569,KR/BN/00569/000,99.5,UBID-KA-000428,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-283,BBMP/560100/0566,KR/BN/00566/000,99.5,UBID-KA-000426,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-284,BBMP/560058/0541,KR/BN/00541/000,99.5,UBID-KA-000407,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-285,ESCOM/560100/000524,KR/BN/00524/000,99.5,UBID-KA-000392,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-286,KAR/FACT/560100/0524,KR/BN/00524/000,99.5,UBID-KA-000392,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-287,BBMP/560100/0513,KR/BN/00513/000,99.5,UBID-KA-000385,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-288,ESCOM/560100/000513,KR/BN/00513/000,99.5,UBID-KA-000385,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-289,ESCOM/560100/000500,KR/BN/00500/000,99.5,UBID-KA-000373,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-290,ESCOM/560058/000511,KR/BN/00511/000,99.5,UBID-KA-000383,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-291,BBMP/560058/0505,KR/BN/00505/000,99.5,UBID-KA-000378,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-292,ESCOM/560100/000483,KR/BN/00483/000,99.5,UBID-KA-000361,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-293,BBMP/560058/0502,KR/BN/00502/000,99.5,UBID-KA-000375,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-294,ESCOM/560058/000502,KR/BN/00502/000,99.5,UBID-KA-000375,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-295,KAR/FACT/560058/0502,KR/BN/00502/000,99.5,UBID-KA-000375,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-296,BBMP/560100/0473,KR/BN/00473/000,99.5,UBID-KA-000352,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-297,ESCOM/560100/000473,KR/BN/00473/000,99.5,UBID-KA-000352,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-298,ESCOM/560100/000472,KR/BN/00472/000,99.5,UBID-KA-000717,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-299,BBMP/560058/0478,KR/BN/00478/000,99.5,UBID-KA-000356,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-300,KAR/FACT/560058/0478,KR/BN/00478/000,99.5,UBID-KA-000356,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-301,ESCOM/560058/000475,KR/BN/00475/000,99.5,UBID-KA-000354,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-302,KAR/FACT/560058/0469,KR/BN/00469/000,99.5,UBID-KA-000350,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-303,BBMP/560058/0466,KR/BN/00466/000,99.5,UBID-KA-000349,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-304,BBMP/560058/0410,KR/BN/00410/000,99.5,UBID-KA-000310,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-305,ESCOM/560058/000330,KR/BN/00330/000,99.5,UBID-KA-000246,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-306,ESCOM/560058/000326,KR/BN/00326/000,99.5,UBID-KA-000243,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-307,KAR/FACT/560058/0326,KR/BN/00326/000,99.5,UBID-KA-000243,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-308,ESCOM/560100/000323,KR/BN/00323/000,99.5,UBID-KA-000240,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-309,BBMP/560058/0301,KR/BN/00301/000,99.5,UBID-KA-000224,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-310,KAR/FACT/560058/0301,KR/BN/00301/000,99.5,UBID-KA-000224,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-311,BBMP/560058/0297,KR/BN/00297/000,99.5,UBID-KA-000222,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-312,BBMP/560058/0296,KR/BN/00296/000,99.5,UBID-KA-000221,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-313,KAR/FACT/560058/0296,KR/BN/00296/000,99.5,UBID-KA-000221,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-314,BBMP/560058/0290,KR/BN/00290/000,99.5,UBID-KA-000216,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-315,BBMP/560100/0305,KR/BN/00305/000,99.5,UBID-KA-000228,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-316,ESCOM/560058/000283,KR/BN/00283/000,99.5,UBID-KA-000659,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-317,ESCOM/560058/000277,KR/BN/00277/000,99.5,UBID-KA-000206,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-318,BBMP/560100/0293,KR/BN/00293/000,99.5,UBID-KA-000218,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-319,BBMP/560100/0287,KR/BN/00287/000,99.5,UBID-KA-000214,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-320,KAR/FACT/560100/0287,KR/BN/00287/000,99.5,UBID-KA-000214,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-321,ESCOM/560100/000269,KR/BN/00269/000,99.5,UBID-KA-000200,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-322,BBMP/560058/0260,KR/BN/00260/000,99.5,UBID-KA-000192,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-323,ESCOM/560058/000260,KR/BN/00260/000,99.5,UBID-KA-000192,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-324,ESCOM/560058/000259,KR/BN/00259/000,99.5,UBID-KA-000191,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-325,KAR/FACT/560100/0255,KR/BN/00255/000,99.5,UBID-KA-000650,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-326,BBMP/560100/0244,KR/BN/00244/000,99.5,UBID-KA-000181,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-327,ESCOM/560100/000244,KR/BN/00244/000,99.5,UBID-KA-000181,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-328,ESCOM/560100/000239,KR/BN/00239/000,99.5,UBID-KA-000645,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-329,BBMP/560100/0238,KR/BN/00238/000,99.5,UBID-KA-000178,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-330,ESCOM/560100/000228,KR/BN/00228/000,99.5,UBID-KA-000170,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-331,KAR/FACT/560100/0219,KR/BN/00219/000,99.5,UBID-KA-000163,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-332,ESCOM/560100/000214,KR/BN/00214/000,99.5,UBID-KA-000636,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-333,BBMP/560058/0210,KR/BN/00210/000,99.5,UBID-KA-000156,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-334,BBMP/560058/0207,KR/BN/00207/000,99.5,UBID-KA-000154,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-335,KAR/FACT/560058/0201,KR/BN/00201/000,99.5,UBID-KA-000630,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-336,BBMP/560058/0190,KR/BN/00190/000,99.5,UBID-KA-000142,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-337,BBMP/560100/0195,KR/BN/00195/000,99.5,UBID-KA-000146,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-338,ESCOM/560058/000190,KR/BN/00190/000,99.5,UBID-KA-000142,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-339,BBMP/560058/0170,KR/BN/00170/000,99.5,UBID-KA-000124,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-340,ESCOM/560100/000180,KR/BN/00180/000,99.5,UBID-KA-000626,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-341,BBMP/560058/0166,KR/BN/00166/000,99.5,UBID-KA-000120,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-342,ESCOM/560100/000179,KR/BN/00179/000,99.5,UBID-KA-000132,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-343,ESCOM/560100/000054,KR/BN/00054/000,99.5,UBID-KA-000040,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-344,BBMP/560100/0046,KR/BN/00046/000,99.5,UBID-KA-000035,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-345,ESCOM/560100/000029,KR/BN/00029/000,99.5,UBID-KA-000578,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-346,BBMP/560100/0024,KR/BN/00024/000,99.5,UBID-KA-000018,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-347,BBMP/560058/0743,ESCOM/560058/000743,99.5,UBID-KA-000557,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-348,ESCOM/560100/000024,KR/BN/00024/000,99.5,UBID-KA-000018,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-349,KAR/FACT/560100/0024,KR/BN/00024/000,99.5,UBID-KA-000018,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-350,BBMP/560058/0738,ESCOM/560058/000738,99.5,UBID-KA-000552,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-351,BBMP/560058/0737,ESCOM/560058/000737,99.5,UBID-KA-000551,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-352,BBMP/560100/0718,ESCOM/560100/000718,99.5,UBID-KA-000537,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-353,BBMP/560058/0676,ESCOM/560058/000676,99.5,UBID-KA-000508,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-354,BBMP/560058/0668,ESCOM/560058/000668,99.5,UBID-KA-000503,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-355,BBMP/560100/0692,ESCOM/560100/000692,99.5,UBID-KA-000522,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-356,BBMP/560100/0652,ESCOM/560100/000652,99.5,UBID-KA-000490,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-357,BBMP/560100/0632,ESCOM/560100/000632,99.5,UBID-KA-000476,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-358,BBMP/560058/0570,ESCOM/560058/000570,99.5,UBID-KA-000429,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-359,BBMP/560058/0558,ESCOM/560058/000558,99.5,UBID-KA-000419,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-360,BBMP/560058/0330,ESCOM/560058/000330,99.5,UBID-KA-000246,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-361,BBMP/560058/0325,ESCOM/560058/000325,99.5,UBID-KA-000242,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-362,BBMP/560058/0296,ESCOM/560058/000296,99.5,UBID-KA-000221,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-363,BBMP/560058/0290,ESCOM/560058/000290,99.5,UBID-KA-000216,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-364,BBMP/560100/0054,ESCOM/560100/000054,99.5,UBID-KA-000040,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-365,BBMP/560100/0491,KAR/FACT/560100/0491,99.5,UBID-KA-000367,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-366,BBMP/560100/0552,KAR/FACT/560100/0552,99.5,UBID-KA-000414,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-367,ESCOM/560100/000559,KAR/FACT/560100/0559,99.5,UBID-KA-000420,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-368,BBMP/560100/0528,KAR/FACT/560100/0528,99.5,UBID-KA-000396,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-369,BBMP/560058/0481,KAR/FACT/560058/0481,99.5,UBID-KA-000359,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-370,BBMP/560058/0469,KAR/FACT/560058/0469,99.5,UBID-KA-000350,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-371,ESCOM/560100/000552,KAR/FACT/560100/0552,99.5,UBID-KA-000414,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-372,BBMP/560058/0541,ESCOM/560058/000541,99.5,UBID-KA-000407,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-373,KAR/FACT/560100/0559,KR/BN/00559/000,99.5,UBID-KA-000420,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-374,ESCOM/560100/000167,KR/BN/00167/000,99.5,UBID-KA-000121,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-375,BBMP/560058/0143,KR/BN/00143/000,99.5,UBID-KA-000103,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-376,ESCOM/560058/000143,KR/BN/00143/000,99.5,UBID-KA-000103,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-377,BBMP/560100/0579,KR/BN/00579/000,99.5,UBID-KA-000436,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-378,ESCOM/560100/000552,KR/BN/00552/000,99.5,UBID-KA-000414,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-379,ESCOM/560058/000392,KR/BN/00392/000,99.5,UBID-KA-000294,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-380,ESCOM/560058/000201,KAR/FACT/560058/0201,99.5,UBID-KA-000630,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-381,KAR/FACT/560058/0075,KR/BN/00075/000,99.5,UBID-KA-000053,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-382,BBMP/560100/0535,KR/BN/00535/000,99.5,UBID-KA-000402,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-383,ESCOM/560100/000535,KR/BN/00535/000,99.5,UBID-KA-000402,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-384,BBMP/560100/0533,KR/BN/00533/000,99.5,UBID-KA-000401,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-385,ESCOM/560058/000383,KR/BN/00383/000,99.5,UBID-KA-000689,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-386,KAR/FACT/560100/0385,KR/BN/00385/000,99.5,UBID-KA-000289,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-387,BBMP/560058/0544,KR/BN/00544/000,99.5,UBID-KA-000408,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-388,ESCOM/560100/000174,KR/BN/00174/000,99.5,UBID-KA-000128,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-389,ESCOM/560058/000544,KR/BN/00544/000,99.5,UBID-KA-000408,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-390,BBMP/560058/0481,ESCOM/560058/000481,99.5,UBID-KA-000359,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-391,BBMP/560058/0158,KR/BN/00158/000,99.5,UBID-KA-000115,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-392,BBMP/560100/0164,ESCOM/560100/000164,99.5,UBID-KA-000119,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-393,BBMP/560058/0110,ESCOM/560058/000110,99.5,UBID-KA-000081,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-394,BBMP/560100/0552,KR/BN/00552/000,99.5,UBID-KA-000414,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-395,ESCOM/560100/000343,KR/BN/00343/000,99.5,UBID-KA-000677,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-396,ESCOM/560100/000099,KR/BN/00099/000,99.5,UBID-KA-000071,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-397,KAR/FACT/560058/0049,KR/BN/00049/000,99.5,UBID-KA-000038,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-398,ESCOM/560058/000380,KR/BN/00380/000,99.5,UBID-KA-000287,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-399,KAR/FACT/560058/0420,KR/BN/00420/000,99.5,UBID-KA-000844,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-400,ESCOM/560100/000405,KR/BN/00405/000,99.5,UBID-KA-000305,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-401,BBMP/560058/0004,KR/BN/00004/000,99.5,UBID-KA-000003,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-402,BBMP/560100/0151,KR/BN/00151/000,99.5,UBID-KA-000108,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-403,ESCOM/560100/000397,KR/BN/00397/000,99.5,UBID-KA-000694,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-404,BBMP/560058/0364,ESCOM/560058/000364,99.5,UBID-KA-000274,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-405,BBMP/560058/0570,KR/BN/00570/000,99.5,UBID-KA-000429,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-406,BBMP/560100/0112,ESCOM/560100/000112,99.5,UBID-KA-000083,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-407,ESCOM/560100/000129,KR/BN/00129/000,99.5,UBID-KA-000094,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-408,BBMP/560058/0023,KR/BN/00023/000,99.5,UBID-KA-000017,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-409,BBMP/560100/0250,ESCOM/560100/000250,99.5,UBID-KA-000185,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-410,BBMP/560100/0083,ESCOM/560100/000083,99.5,UBID-KA-000060,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-411,BBMP/560058/0091,ESCOM/560058/000091,99.5,UBID-KA-000065,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-412,BBMP/560058/0075,KR/BN/00075/000,99.5,UBID-KA-000053,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-413,ESCOM/560100/000072,KR/BN/00072/000,99.5,UBID-KA-000051,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-414,ESCOM/560058/000103,KR/BN/00103/000,99.5,UBID-KA-000075,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-415,ESCOM/560058/000110,KR/BN/00110/000,99.5,UBID-KA-000081,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-416,BBMP/560058/0103,ESCOM/560058/000103,99.5,UBID-KA-000075,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-417,ESCOM/560100/000548,KR/BN/00548/000,99.5,UBID-KA-000410,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-418,BBMP/560058/0314,KAR/FACT/560058/0314,99.5,UBID-KA-000236,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-419,ESCOM/560058/000410,KR/BN/00410/000,99.5,UBID-KA-000310,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-420,BBMP/560100/0100,ESCOM/560100/000100,99.5,UBID-KA-000072,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-421,BBMP/560100/0077,ESCOM/560100/000077,99.5,UBID-KA-000055,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-422,BBMP/560058/0131,ESCOM/560058/000131,99.5,UBID-KA-000095,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-423,BBMP/560100/0111,ESCOM/560100/000111,99.5,UBID-KA-000082,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-424,BBMP/560058/0340,KR/BN/00340/000,99.5,UBID-KA-000253,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-425,BBMP/560100/0121,KR/BN/00121/000,99.5,UBID-KA-000086,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-426,BBMP/560058/0049,ESCOM/560058/000049,99.5,UBID-KA-000038,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-427,BBMP/560058/0158,ESCOM/560058/000158,99.5,UBID-KA-000115,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-428,ESCOM/560058/000049,KR/BN/00049/000,99.5,UBID-KA-000038,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-429,BBMP/560100/0228,ESCOM/560100/000228,99.5,UBID-KA-000170,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-430,BBMP/560058/0131,KR/BN/00131/000,99.5,UBID-KA-000095,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-431,BBMP/560058/0086,ESCOM/560058/000086,99.5,UBID-KA-000062,
2026-05-06T08:05:17.484336,SYSTEM,AUTO_LINK,AL-432,KAR/FACT/560100/0151,KR/BN/00151/000,99.5,UBID-KA-000108,
