source,source_record_id,event_category,event_date,is_terminal,is_high_reliability,payload
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 52007.3}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 60594.1}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 50334.1}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 55508.5}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 56550.7}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 50368.4}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 54147.2}"
ESCOM,ESCOM/560058/000166,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 62455.4}"
BBMP,BBMP/560058/0166,LICENCE_RENEWAL,2026-04-21,False,False,"{""fee_paid"": 1879.0}"
LABOUR,KR/BN/00166/000,PF_FILING,2025-05-11,False,False,"{""employees"": 673, ""wages"": 10095000}"
LABOUR,KR/BN/00166/000,PF_FILING,2025-08-12,False,False,"{""employees"": 673, ""wages"": 10095000}"
LABOUR,KR/BN/00166/000,PF_FILING,2025-11-16,False,False,"{""employees"": 673, ""wages"": 10095000}"
LABOUR,KR/BN/00166/000,PF_FILING,2026-02-05,False,False,"{""employees"": 673, ""wages"": 10095000}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 58130.1}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 53062.3}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 46947.3}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 57914.4}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 48191.7}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 53485.4}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 55453.5}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 53646.8}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 58111.7}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 49626.4}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 49598.5}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 52499.8}"
ESCOM,ESCOM/560100/000167,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 52425.2}"
BBMP,BBMP/560100/0167,LICENCE_RENEWAL,2026-04-03,False,False,"{""fee_paid"": 2984.0}"
LABOUR,KR/BN/00167/000,PF_FILING,2025-05-15,False,False,"{""employees"": 470, ""wages"": 7050000}"
LABOUR,KR/BN/00167/000,PF_FILING,2025-08-14,False,False,"{""employees"": 470, ""wages"": 7050000}"
LABOUR,KR/BN/00167/000,PF_FILING,2025-11-04,False,False,"{""employees"": 470, ""wages"": 7050000}"
LABOUR,KR/BN/00167/000,PF_FILING,2026-02-04,False,False,"{""employees"": 470, ""wages"": 7050000}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 9682.9}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 8268.1}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 9357.0}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 7897.7}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 8047.1}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 8581.2}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 8442.6}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 9686.1}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 9633.5}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 9275.8}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 9409.1}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 9162.2}"
ESCOM,ESCOM/560058/000168,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 9449.8}"
BBMP,BBMP/560058/0168,LICENCE_RENEWAL,2026-03-19,False,False,"{""fee_paid"": 3634.0}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 63771.7}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 57636.4}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 71952.0}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 65218.7}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 73445.6}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 68372.5}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 72932.5}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 74580.8}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 58893.1}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 69815.7}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 69306.6}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 67436.6}"
ESCOM,ESCOM/560058/000169,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 57954.6}"
BBMP,BBMP/560058/0169,LICENCE_RENEWAL,2026-01-19,False,False,"{""fee_paid"": 1107.0}"
BBMP,BBMP/560058/0170,LICENCE_SURRENDER,2024-06-28,True,False,"{""reason"": ""Business closed""}"
BBMP,BBMP/560058/0171,LICENCE_SURRENDER,2025-05-08,True,False,"{""reason"": ""Business closed""}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 51145.3}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 51288.7}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 49894.4}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 48973.2}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 47073.6}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 51302.3}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 49565.4}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 56195.0}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 50099.8}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 59141.9}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 59979.7}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 46414.9}"
ESCOM,ESCOM/560100/000172,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 57435.7}"
BBMP,BBMP/560100/0172,LICENCE_RENEWAL,2025-12-17,False,False,"{""fee_paid"": 1178.0}"
LABOUR,KR/BN/00172/000,PF_FILING,2025-05-06,False,False,"{""employees"": 375, ""wages"": 5625000}"
LABOUR,KR/BN/00172/000,PF_FILING,2025-08-11,False,False,"{""employees"": 375, ""wages"": 5625000}"
LABOUR,KR/BN/00172/000,PF_FILING,2025-11-05,False,False,"{""employees"": 375, ""wages"": 5625000}"
LABOUR,KR/BN/00172/000,PF_FILING,2026-02-03,False,False,"{""employees"": 375, ""wages"": 5625000}"
FACTORIES,KAR/FACT/560100/0172,INSPECTION,2025-10-12,False,False,"{""result"": ""SATISFACTORY"", ""inspector_id"": ""INS546""}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 23389.5}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 25852.6}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 24640.2}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 23137.8}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 28418.8}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 21985.6}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 25229.7}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 22158.8}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 23852.1}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 24029.3}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 22430.7}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 23396.8}"
ESCOM,ESCOM/560100/000173,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 26732.7}"
BBMP,BBMP/560100/0173,LICENCE_RENEWAL,2026-02-28,False,False,"{""fee_paid"": 1377.0}"
LABOUR,KR/BN/00173/000,PF_FILING,2025-05-10,False,False,"{""employees"": 730, ""wages"": 10950000}"
LABOUR,KR/BN/00173/000,PF_FILING,2025-08-18,False,False,"{""employees"": 730, ""wages"": 10950000}"
LABOUR,KR/BN/00173/000,PF_FILING,2025-11-07,False,False,"{""employees"": 730, ""wages"": 10950000}"
LABOUR,KR/BN/00173/000,PF_FILING,2026-02-03,False,False,"{""employees"": 730, ""wages"": 10950000}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 3401.3}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 2985.5}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 2891.5}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 2945.1}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 3510.1}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 3065.3}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 3252.1}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 3257.5}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 3698.7}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 2888.3}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 3439.2}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 3444.0}"
ESCOM,ESCOM/560100/000174,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 3781.8}"
BBMP,BBMP/560100/0174,LICENCE_RENEWAL,2026-05-03,False,False,"{""fee_paid"": 1686.0}"
LABOUR,KR/BN/00174/000,PF_FILING,2025-05-18,False,False,"{""employees"": 202, ""wages"": 3030000}"
LABOUR,KR/BN/00174/000,PF_FILING,2025-08-08,False,False,"{""employees"": 202, ""wages"": 3030000}"
LABOUR,KR/BN/00174/000,PF_FILING,2025-11-08,False,False,"{""employees"": 202, ""wages"": 3030000}"
LABOUR,KR/BN/00174/000,PF_FILING,2026-02-15,False,False,"{""employees"": 202, ""wages"": 3030000}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 53998.8}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 53166.1}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 62721.0}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 56929.8}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 53281.3}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 48045.9}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 50016.6}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 53087.6}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 54368.9}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 52939.8}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 58128.0}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 54609.0}"
ESCOM,ESCOM/560058/000175,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 57460.0}"
LABOUR,KR/BN/00175/000,PF_FILING,2025-05-08,False,False,"{""employees"": 786, ""wages"": 11790000}"
LABOUR,KR/BN/00175/000,PF_FILING,2025-08-06,False,False,"{""employees"": 786, ""wages"": 11790000}"
LABOUR,KR/BN/00175/000,PF_FILING,2025-11-17,False,False,"{""employees"": 786, ""wages"": 11790000}"
LABOUR,KR/BN/00175/000,PF_FILING,2026-02-09,False,False,"{""employees"": 786, ""wages"": 11790000}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 41300.9}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 42731.9}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 45119.2}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 36275.0}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 35018.4}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 45636.0}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 43051.4}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 40485.1}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 35787.1}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 34780.4}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 36206.2}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 41787.3}"
ESCOM,ESCOM/560058/000176,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 43648.1}"
BBMP,BBMP/560058/0176,LICENCE_RENEWAL,2025-11-24,False,False,"{""fee_paid"": 1819.0}"
LABOUR,KR/BN/00176/000,PF_FILING,2025-05-18,False,False,"{""employees"": 84, ""wages"": 1260000}"
LABOUR,KR/BN/00176/000,PF_FILING,2025-08-06,False,False,"{""employees"": 84, ""wages"": 1260000}"
LABOUR,KR/BN/00176/000,PF_FILING,2025-11-11,False,False,"{""employees"": 84, ""wages"": 1260000}"
LABOUR,KR/BN/00176/000,PF_FILING,2026-02-04,False,False,"{""employees"": 84, ""wages"": 1260000}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 70056.8}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 78743.8}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 68914.1}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 70680.5}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 79327.7}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 82958.5}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 75632.6}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 73558.9}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 69820.7}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 74596.5}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 68695.5}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 91073.9}"
ESCOM,ESCOM/560058/000177,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 87314.6}"
BBMP,BBMP/560058/0177,LICENCE_RENEWAL,2025-11-16,False,False,"{""fee_paid"": 3827.0}"
LABOUR,KR/BN/00177/000,PF_FILING,2025-05-15,False,False,"{""employees"": 506, ""wages"": 7590000}"
LABOUR,KR/BN/00177/000,PF_FILING,2025-08-07,False,False,"{""employees"": 506, ""wages"": 7590000}"
LABOUR,KR/BN/00177/000,PF_FILING,2025-11-06,False,False,"{""employees"": 506, ""wages"": 7590000}"
LABOUR,KR/BN/00177/000,PF_FILING,2026-02-06,False,False,"{""employees"": 506, ""wages"": 7590000}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 31173.6}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 34726.4}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 36735.4}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 32610.3}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 37915.7}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 35496.3}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 35147.6}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 37322.7}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 31610.3}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 34343.4}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 35400.1}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 37879.4}"
ESCOM,ESCOM/560100/000178,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 33374.9}"
BBMP,BBMP/560100/0178,LICENCE_RENEWAL,2026-05-02,False,False,"{""fee_paid"": 3672.0}"
LABOUR,KR/BN/00178/000,PF_FILING,2025-05-19,False,False,"{""employees"": 624, ""wages"": 9360000}"
LABOUR,KR/BN/00178/000,PF_FILING,2025-08-19,False,False,"{""employees"": 624, ""wages"": 9360000}"
LABOUR,KR/BN/00178/000,PF_FILING,2025-11-12,False,False,"{""employees"": 624, ""wages"": 9360000}"
LABOUR,KR/BN/00178/000,PF_FILING,2026-02-11,False,False,"{""employees"": 624, ""wages"": 9360000}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 44511.0}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 43829.1}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 40934.5}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 46200.8}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 35800.8}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 45921.9}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 39982.2}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 44471.9}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 46835.0}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 45220.8}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 44614.9}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 43027.9}"
ESCOM,ESCOM/560100/000179,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 39272.8}"
BBMP,BBMP/560100/0179,LICENCE_RENEWAL,2026-03-13,False,False,"{""fee_paid"": 1993.0}"
LABOUR,KR/BN/00179/000,PF_FILING,2025-05-12,False,False,"{""employees"": 392, ""wages"": 5880000}"
LABOUR,KR/BN/00179/000,PF_FILING,2025-08-13,False,False,"{""employees"": 392, ""wages"": 5880000}"
LABOUR,KR/BN/00179/000,PF_FILING,2025-11-05,False,False,"{""employees"": 392, ""wages"": 5880000}"
LABOUR,KR/BN/00179/000,PF_FILING,2026-02-15,False,False,"{""employees"": 392, ""wages"": 5880000}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 43969.4}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 47298.8}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 54089.0}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 49017.3}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 53677.3}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 56003.3}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 47491.1}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 45366.1}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 51670.4}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 44996.1}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 51390.6}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 54914.9}"
ESCOM,ESCOM/560100/000181,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 46906.9}"
BBMP,BBMP/560100/0181,LICENCE_RENEWAL,2025-12-01,False,False,"{""fee_paid"": 719.0}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 34423.9}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 36694.7}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 40231.8}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 39518.4}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 33205.5}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 40391.1}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 41897.8}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 33385.7}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 42143.2}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 39545.9}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 42202.7}"
ESCOM,ESCOM/560100/000182,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 42804.1}"
